1565.400 -43.928
1565.500 -43.596
1565.600 -43.269
1565.700 -42.989
1565.800 -42.731
1565.900 -42.532
1566.000 -42.368
1566.100 -42.273
1566.200 -42.246
1566.300 -42.272
1566.400 -42.380
1566.500 -42.537
1566.600 -42.760
1566.700 -43.054
1566.800 -43.390
1566.900 -43.770
1567.000 -44.187
1567.100 -44.621
1567.200 -45.150
1567.300 -45.642
1567.400 -46.135
1567.500 -46.470
1567.600 -46.730
1567.700 -46.812
1567.800 -46.695
1567.900 -46.431
1568.000 -46.053
1568.100 -45.624
1568.200 -45.203
1568.300 -44.747
1568.400 -44.346
1568.500 -43.973
1568.600 -43.610
1568.700 -43.287
1568.800 -42.989
1568.900 -42.783
1569.000 -42.626
1569.100 -42.550
1569.200 -42.506
1569.300 -42.529
1569.400 -42.605
1569.500 -42.736
1569.600 -42.935
1569.700 -43.173
1569.800 -43.458
1569.900 -43.828
1570.000 -44.239
1570.100 -44.724
1570.200 -45.196
1570.300 -45.679
1570.400 -46.142
1570.500 -46.537
1570.600 -46.826
1570.700 -46.979
1570.800 -47.016
1570.900 -46.897
1571.000 -46.651
1571.100 -46.320
1571.200 -45.926
1571.300 -45.532
1571.400 -45.132
1571.500 -44.725
1571.600 -44.350
1571.700 -44.012
1571.800 -43.806
1571.900 -43.648
1572.000 -43.558
1572.100 -43.493
1572.200 -43.462
1572.300 -43.542
1572.400 -43.652
1572.500 -43.798
1572.600 -43.983
1572.700 -44.240
1572.800 -44.623
1572.900 -45.063
1573.000 -45.570
1573.100 -46.080
1573.200 -46.608
1573.300 -47.149
1573.400 -47.595
1573.500 -47.993
1573.600 -48.256
1573.700 -48.422
1573.800 -48.490
1573.900 -48.379
1574.000 -48.178
1574.100 -47.796
1574.200 -47.344
1574.300 -46.829
1574.400 -46.254
1574.500 -45.750
1574.600 -45.268
1574.700 -44.888
1574.800 -44.595
1574.900 -44.335
1575.000 -44.193
1575.100 -44.137
1575.200 -44.173
1575.300 -44.237
1575.400 -44.331
1575.500 -44.487
1575.600 -44.706
1575.700 -44.998
1575.800 -45.308
1575.900 -45.648
1576.000 -46.065
1576.100 -46.508
1576.200 -47.027
1576.300 -47.577
1576.400 -48.085
1576.500 -48.601
1576.600 -48.957
1576.700 -49.230
1576.800 -49.295
1576.900 -49.172
1577.000 -48.865
1577.100 -48.385
1577.200 -47.906
1577.300 -47.379
1577.400 -46.903
1577.500 -46.480
1577.600 -46.063
1577.700 -45.727
1577.800 -45.410
1577.900 -45.174
1578.000 -45.011
1578.100 -44.880
1578.200 -44.854
1578.300 -44.858
1578.400 -44.973
1578.500 -45.160
1578.600 -45.388
1578.700 -45.708
1578.800 -46.029
1578.900 -46.422
1579.000 -46.881
1579.100 -47.400
1579.200 -48.028
1579.300 -48.641
1579.400 -49.331
1579.500 -49.967
1579.600 -50.584
1579.700 -51.122
1579.800 -51.436
1579.900 -51.547
1580.000 -51.385
1580.100 -51.034
1580.200 -50.544
1580.300 -49.994
1580.400 -49.439
1580.500 -48.900
1580.600 -48.386
1580.700 -47.914
1580.800 -47.533
1580.900 -47.263
1581.000 -47.049
1581.100 -46.866
1581.200 -46.742
1581.300 -46.681
1581.400 -46.691
1581.500 -46.779
1581.600 -46.904
1581.700 -47.143
1581.800 -47.447
1581.900 -47.865
1582.000 -48.372
1582.100 -48.902
1582.200 -49.478
1582.300 -50.073
1582.400 -50.719
1582.500 -51.262
1582.600 -51.687
1582.700 -51.980
1582.800 -52.126
1582.900 -52.070
1583.000 -51.790
1583.100 -51.405
1583.200 -50.901
1583.300 -50.350
1583.400 -49.766
1583.500 -49.231
1583.600 -48.712
1583.700 -48.257
1583.800 -47.834
1583.900 -47.475
1584.000 -47.182
1584.100 -46.973
1584.200 -46.866
1584.300 -46.807
1584.400 -46.808
1584.500 -46.884
1584.600 -47.032
1584.700 -47.264
1584.800 -47.521
1584.900 -47.839
1585.000 -48.234
1585.100 -48.695
1585.200 -49.252
1585.300 -49.880
1585.400 -50.551
1585.500 -51.282
1585.600 -52.062
1585.700 -52.830
1585.800 -53.588
1585.900 -54.212
1586.000 -54.551
1586.100 -54.587
1586.200 -54.268
1586.300 -53.752
1586.400 -53.128
1586.500 -52.462
1586.600 -51.803
1586.700 -51.242
1586.800 -50.773
1586.900 -50.407
1587.000 -50.117
1587.100 -49.920
1587.200 -49.767
1587.300 -49.669
1587.400 -49.614
1587.500 -49.649
1587.600 -49.768
1587.700 -49.917
1587.800 -50.120
1587.900 -50.430
1588.000 -50.886
1588.100 -51.419
1588.200 -52.063
1588.300 -52.746
1588.400 -53.562
1588.500 -54.481
1588.600 -55.468
1588.700 -56.405
1588.800 -57.261
1588.900 -57.825
1589.000 -58.023
1589.100 -57.630
1589.200 -57.000
1589.300 -56.159
1589.400 -55.225
1589.500 -54.320
1589.600 -53.503
1589.700 -52.743
1589.800 -52.144
1589.900 -51.645
1590.000 -51.229
1590.100 -50.885
1590.200 -50.617
1590.300 -50.446
1590.400 -50.314
1590.500 -50.263
1590.600 -50.287
1590.700 -50.385
1590.800 -50.515
1590.900 -50.706
1591.000 -50.952
1591.100 -51.297
1591.200 -51.648
1591.300 -52.111
1591.400 -52.603
1591.500 -53.121
1591.600 -53.728
1591.700 -54.368
1591.800 -55.002
1591.900 -55.527
1592.000 -55.847
1592.100 -56.015
1592.200 -55.982
1592.300 -55.758
1592.400 -55.400
1592.500 -54.897
1592.600 -54.384
1592.700 -53.877
1592.800 -53.424
1592.900 -53.057
1593.000 -52.679
1593.100 -52.388
1593.200 -52.138
1593.300 -51.981
1593.400 -51.866
1593.500 -51.779
1593.600 -51.772
1593.700 -51.792
1593.800 -51.876
1593.900 -52.023
1594.000 -52.213
1594.100 -52.514
1594.200 -52.874
1594.300 -53.308
1594.400 -53.900
1594.500 -54.575
1594.600 -55.395
1594.700 -56.322
1594.800 -57.419
1594.900 -58.578
1595.000 -59.740
1595.100 -60.880
1595.200 -61.862
1595.300 -62.336
1595.400 -62.279
1595.500 -61.611
1595.600 -60.693
1595.700 -59.639
1595.800 -58.725
1595.900 -57.889
1596.000 -57.146
1596.100 -56.446
1596.200 -55.887
1596.300 -55.448
1596.400 -55.112
1596.500 -54.925
1596.600 -54.745
1596.700 -54.677
1596.800 -54.730
1596.900 -54.846
1597.000 -55.068
1597.100 -55.342
1597.200 -55.705
1597.300 -56.112
1597.400 -56.658
1597.500 -57.366
1597.600 -58.089
1597.700 -58.887
1597.800 -59.727
1597.900 -60.669
1598.000 -61.529
1598.100 -62.188
1598.200 -62.482
1598.300 -62.381
1598.400 -61.847
1598.500 -61.130
1598.600 -60.221
1598.700 -59.397
1598.800 -58.624
1598.900 -57.883
1599.000 -57.231
1599.100 -56.672
1599.200 -56.186
1599.300 -55.811
1599.400 -55.482
1599.500 -55.227
1599.600 -55.072
1599.700 -54.944
1599.800 -54.922
1599.900 -54.951
1600.000 -55.070
